t,x,y,state
1783371212.89,-1.5624,-4.8329,DONE
1783371213.00,-1.5680,-4.8687,DONE
1783371213.10,-1.5807,-4.8718,DONE
1783371213.25,-1.5648,-4.8732,DONE
1783371213.38,-1.5671,-4.8791,DONE
1783371213.50,-1.5957,-4.8623,DONE
1783371213.62,-1.5590,-4.8266,DONE
1783371213.73,-1.5449,-4.8683,DONE
1783371213.87,-1.5769,-4.8610,DONE
1783371214.03,-1.5596,-4.8610,DONE
1783371214.11,-1.5596,-4.8610,DONE
1783371214.31,-1.5766,-4.8375,DONE
1783371214.39,-1.5766,-4.8375,DONE
1783371214.48,-1.5766,-4.8375,DONE
1783371214.62,-1.5766,-4.8375,DONE
1783371214.75,-1.5734,-4.8593,DONE
1783371214.87,-1.5734,-4.8593,DONE
1783371215.02,-1.5734,-4.8593,DONE
1783371215.13,-1.5734,-4.8593,DONE
1783371215.27,-1.5734,-4.8593,DONE
1783371215.38,-1.5734,-4.8593,DONE
1783371215.49,-1.5734,-4.8593,DONE
1783371215.63,-1.5734,-4.8593,DONE
1783371215.75,-1.5657,-4.8532,DONE
1783371215.88,-1.5657,-4.8532,DONE
1783371215.98,-1.5657,-4.8532,DONE
1783371216.11,-1.5657,-4.8532,DONE
1783371216.24,-1.5657,-4.8532,DONE
1783371216.37,-1.5657,-4.8532,DONE
1783371216.49,-1.5688,-4.8574,DONE
1783371216.60,-1.5688,-4.8574,DONE
1783371216.75,-1.5688,-4.8574,DONE
1783371216.91,-1.5710,-4.9590,DONE
1783371217.06,-1.5572,-4.9223,DONE
1783371217.17,-1.5649,-4.9461,DONE
1783371217.31,-1.5761,-4.9359,DONE
1783371217.39,-1.5761,-4.9359,DONE
1783371217.50,-1.5746,-4.8608,DONE
1783371217.63,-1.5544,-4.8347,DONE
1783371217.78,-1.5683,-4.8621,DONE
1783371217.94,-1.5805,-4.8684,DONE
1783371218.01,-1.5805,-4.8684,DONE
1783371218.13,-1.5805,-4.8684,DONE
1783371218.25,-1.5715,-4.8734,DONE
1783371218.37,-1.5553,-4.8811,DONE
1783371218.53,-1.5763,-4.8792,DONE
1783371218.63,-1.5763,-4.8792,DONE
1783371218.75,-1.5763,-4.8792,DONE
1783371218.89,-1.5673,-4.8866,DONE
1783371219.00,-1.5775,-4.9260,DONE
1783371219.12,-1.5248,-4.8445,DONE
1783371219.27,-1.5322,-4.8712,DONE
1783371219.38,-1.5416,-4.8758,DONE
1783371219.49,-1.5754,-4.9314,DONE
1783371219.65,-1.5413,-4.8723,DONE
1783371219.89,-1.5601,-4.9262,DONE
1783371220.04,-1.5601,-4.9262,DONE
1783371220.23,-1.5598,-4.8848,DONE
1783371220.39,-1.5598,-4.8848,DONE
1783371220.58,-1.5472,-4.9068,DONE
1783371220.83,-1.5472,-4.9068,DONE
1783371220.93,-1.5472,-4.9068,DONE
1783371221.07,-1.5472,-4.9068,DONE
1783371221.16,-1.5472,-4.9068,DONE
1783371221.28,-1.5472,-4.9068,DONE
1783371221.38,-1.5472,-4.9068,DONE
1783371221.49,-1.5472,-4.9068,DONE
1783371221.59,-1.5624,-4.8844,DONE
1783371221.70,-1.5351,-4.8597,DONE
1783371221.79,-1.5351,-4.8597,DONE
1783371221.95,-1.5220,-4.8972,DONE
1783371222.06,-1.5531,-4.8745,DONE
1783371222.33,-1.5781,-4.8970,DONE
1783371222.57,-1.5582,-4.9309,DONE
1783371222.69,-1.5701,-4.8924,DONE
1783371222.87,-1.5447,-4.8701,DONE
1783371223.05,-1.5473,-4.8483,DONE
1783371223.23,-1.5410,-4.8627,DONE
1783371223.31,-1.5410,-4.8627,DONE
1783371223.40,-1.5680,-4.8528,DONE
1783371223.58,-1.5669,-4.8498,DONE
1783371223.74,-1.5485,-4.8910,DONE
1783371223.81,-1.5485,-4.8910,DONE
1783371223.94,-1.5408,-4.8947,DONE
1783371224.00,-1.5385,-4.8933,DONE
1783371224.09,-1.5385,-4.8933,DONE
1783371224.18,-1.5385,-4.8933,DONE
1783371224.35,-1.5595,-4.8862,DONE
1783371224.61,-1.5547,-4.8836,DONE
1783371224.78,-1.5514,-4.8899,DONE
1783371224.86,-1.5514,-4.8899,DONE
1783371225.04,-1.5514,-4.8899,DONE
1783371225.20,-1.5404,-4.8861,DONE
1783371225.32,-1.5404,-4.8861,DONE
1783371225.41,-1.5404,-4.8861,DONE
1783371225.55,-1.5670,-4.8999,DONE
1783371225.65,-1.5670,-4.8999,DONE
1783371225.87,-1.5623,-4.9251,DONE
1783371226.10,-1.5623,-4.9251,DONE
1783371226.25,-1.5623,-4.9251,DONE
1783371226.41,-1.5578,-4.8679,DONE
1783371226.53,-1.5615,-4.8320,DONE
1783371226.59,-1.5615,-4.8320,DONE
1783371226.78,-1.6076,-4.7712,DONE
1783371226.93,-1.5471,-4.8641,DONE
1783371227.11,-1.5471,-4.8641,DONE
1783371227.28,-1.5167,-4.8634,DONE
1783371227.41,-1.5357,-4.8143,DONE
1783371227.53,-1.5962,-4.9221,DONE
1783371227.69,-1.5995,-4.9227,DONE
1783371227.92,-1.5433,-4.8443,DONE
1783371228.09,-1.5254,-4.8478,DONE
1783371228.15,-1.5254,-4.8478,DONE
1783371228.30,-1.5579,-4.9171,DONE
1783371228.54,-1.5307,-4.8415,DONE
1783371228.65,-1.5476,-4.8656,DONE
1783371228.78,-1.5434,-4.8796,DONE
1783371228.96,-1.5284,-4.8747,DONE
1783371229.03,-1.5284,-4.8747,DONE
1783371229.19,-1.5527,-4.9038,DONE
1783371229.32,-1.5527,-4.9038,DONE
1783371229.45,-1.5527,-4.9038,DONE
1783371229.49,-1.5527,-4.9038,DONE
1783371229.55,-1.5527,-4.9038,DONE
1783371229.67,-1.5527,-4.9038,DONE
1783371229.81,-1.5527,-4.9038,DONE
1783371229.96,-1.5527,-4.9038,DONE
1783371230.08,-1.5527,-4.9038,DONE
1783371230.16,-1.5527,-4.9038,DONE
1783371230.34,-1.5527,-4.9038,DONE
1783371230.45,-1.5527,-4.9038,DONE
1783371230.51,-1.5527,-4.9038,DONE
1783371230.61,-1.5527,-4.9038,DONE
1783371230.68,-1.5527,-4.9038,DONE
1783371230.73,-1.5527,-4.9038,DONE
1783371230.82,-1.5527,-4.9038,DONE
1783371230.93,-1.5527,-4.9038,DONE
1783371231.00,-1.5527,-4.9038,DONE
1783371231.11,-1.5527,-4.9038,DONE
1783371231.31,-1.5527,-4.9038,DONE
1783371231.45,-1.5527,-4.9038,DONE
1783371231.52,-1.5527,-4.9038,DONE
1783371231.64,-1.5527,-4.9038,DONE
1783371231.72,-1.5527,-4.9038,DONE
1783371231.83,-1.5527,-4.9038,DONE
1783371232.02,-1.5527,-4.9038,DONE
1783371232.14,-1.5527,-4.9038,DONE
1783371232.28,-1.5527,-4.9038,DONE
1783371232.49,-1.5527,-4.9038,DONE
1783371232.66,-1.5527,-4.9038,DONE
1783371232.81,-1.5527,-4.9038,DONE
1783371232.93,-1.5527,-4.9038,DONE
1783371233.04,-1.5527,-4.9038,DONE
1783371233.15,-1.5527,-4.9038,DONE
1783371233.26,-1.5527,-4.9038,DONE
1783371233.38,-1.5527,-4.9038,DONE
1783371233.46,-1.5527,-4.9038,SEARCH_CONE
1783371233.51,-1.5527,-4.9038,DONE
1783371233.58,-1.5527,-4.9038,DONE
1783371233.69,-1.5527,-4.9038,DONE
1783371233.74,-1.5527,-4.9038,DONE
1783371233.83,-1.5527,-4.9038,DONE
1783371233.90,-1.5527,-4.9038,DONE
1783371234.04,-1.5527,-4.9038,DONE
1783371234.09,-1.5527,-4.9038,DONE
1783371234.16,-1.5527,-4.9038,DONE
1783371234.25,-1.5527,-4.9038,DONE
1783371234.35,-1.5527,-4.9038,DONE
1783371234.40,-1.5527,-4.9038,DONE
1783371234.58,-1.5527,-4.9038,DONE
1783371234.72,-1.5527,-4.9038,DONE
1783371234.80,-1.5527,-4.9038,DONE
1783371234.95,-1.5527,-4.9038,DONE
1783371235.06,-1.5527,-4.9038,DONE
1783371235.16,-1.5527,-4.9038,DONE
1783371235.28,-1.5527,-4.9038,DONE
1783371235.33,-1.5527,-4.9038,DONE
1783371235.44,-1.5527,-4.9038,DONE
1783371235.54,-1.5527,-4.9038,DONE
1783371235.62,-1.5527,-4.9038,DONE
1783371235.72,-1.5527,-4.9038,DONE
1783371235.83,-1.5527,-4.9038,DONE
1783371235.91,-1.5527,-4.9038,DONE
1783371235.98,-1.5527,-4.9038,DONE
1783371236.12,-1.5527,-4.9038,DONE
1783371236.24,-1.5527,-4.9038,DONE
1783371236.31,-1.5527,-4.9038,DONE
1783371236.36,-1.5527,-4.9038,DONE
1783371236.42,-1.5527,-4.9038,DONE
1783371236.49,-1.5527,-4.9038,DONE
1783371236.63,-1.5527,-4.9038,DONE
1783371236.76,-1.5527,-4.9038,DONE
1783371236.91,-1.5527,-4.9038,DONE
1783371237.00,-1.5527,-4.9038,DONE
1783371237.15,-1.5527,-4.9038,DONE
1783371237.25,-1.5527,-4.9038,DONE
1783371237.38,-1.5527,-4.9038,DONE
1783371237.63,-1.5527,-4.9038,DONE
1783371237.73,-1.5527,-4.9038,DONE
1783371237.82,-1.5527,-4.9038,DONE
1783371237.89,-1.5527,-4.9038,DONE
1783371237.99,-1.5527,-4.9038,DONE
1783371238.12,-1.5527,-4.9038,DONE
1783371238.26,-1.5527,-4.9038,DONE
1783371238.41,-1.5527,-4.9038,DONE
1783371238.51,-1.5527,-4.9038,DONE
1783371238.64,-1.5527,-4.9038,DONE
1783371238.77,-1.5527,-4.9038,DONE
1783371239.11,-1.5527,-4.9038,DONE
1783371239.25,-1.5527,-4.9038,DONE
1783371239.37,-1.5527,-4.9038,DONE
1783371239.41,-1.5527,-4.9038,DONE
1783371239.64,-1.5527,-4.9038,DONE
1783371239.68,-1.5527,-4.9038,DONE
1783371239.97,-1.5527,-4.9038,DONE
1783371240.06,-1.5527,-4.9038,DONE
1783371240.22,-1.5527,-4.9038,DONE
1783371240.41,-1.5527,-4.9038,DONE
1783371240.51,-1.5527,-4.9038,DONE
1783371240.61,-1.5527,-4.9038,DONE
1783371240.70,-1.5527,-4.9038,DONE
1783371240.81,-1.5527,-4.9038,DONE
1783371240.87,-1.5527,-4.9038,DONE
1783371240.97,-1.5527,-4.9038,DONE
1783371241.04,-1.5527,-4.9038,DONE
1783371241.14,-1.5527,-4.9038,DONE
1783371241.22,-1.5527,-4.9038,DONE
1783371241.29,-1.5527,-4.9038,DONE
1783371241.37,-1.5527,-4.9038,DONE
1783371241.51,-1.5527,-4.9038,DONE
1783371241.65,-1.5527,-4.9038,DONE
1783371241.78,-1.5527,-4.9038,DONE
1783371241.87,-1.5527,-4.9038,DONE
1783371242.12,-1.5527,-4.9038,DONE
1783371242.21,-1.5527,-4.9038,SEARCH_CONE
1783371242.28,-1.5527,-4.9038,DONE
1783371242.38,-1.5527,-4.9038,DONE
1783371242.51,-1.5527,-4.9038,DONE
1783371242.79,-1.5527,-4.9038,DONE
1783371242.91,-1.5527,-4.9038,DONE
1783371243.05,-1.5527,-4.9038,DONE
1783371243.18,-1.5527,-4.9038,DONE
1783371243.34,-1.5527,-4.9038,DONE
1783371243.47,-1.5527,-4.9038,DONE
1783371243.53,-1.5527,-4.9038,DONE
1783371243.59,-1.5527,-4.9038,DONE
1783371243.65,-1.5527,-4.9038,DONE
1783371243.73,-1.5527,-4.9038,DONE
1783371243.87,-1.5527,-4.9038,DONE
1783371244.11,-1.5527,-4.9038,DONE
1783371244.19,-1.5527,-4.9038,DONE
1783371244.30,-1.5527,-4.9038,DONE
1783371244.43,-1.5527,-4.9038,DONE
1783371244.57,-1.5527,-4.9038,DONE
1783371244.69,-1.5527,-4.9038,DONE
1783371244.78,-1.5527,-4.9038,DONE
1783371244.90,-1.5527,-4.9038,DONE
1783371245.04,-1.5527,-4.9038,DONE
1783371245.14,-1.5527,-4.9038,DONE
1783371245.24,-1.5527,-4.9038,DONE
1783371245.35,-1.5527,-4.9038,DONE
1783371245.52,-1.5527,-4.9038,DONE
1783371245.62,-1.5527,-4.9038,DONE
1783371245.74,-1.5527,-4.9038,DONE
1783371245.87,-1.5527,-4.9038,DONE
1783371245.99,-1.5527,-4.9038,DONE
1783371246.12,-1.5527,-4.9038,DONE
1783371246.25,-1.5527,-4.9038,DONE
1783371246.39,-1.5527,-4.9038,DONE
1783371246.50,-1.5527,-4.9038,DONE
1783371246.63,-1.5527,-4.9038,DONE
1783371246.74,-1.5527,-4.9038,DONE
1783371246.88,-1.5527,-4.9038,DONE
1783371247.00,-1.5527,-4.9038,DONE
1783371247.11,-1.5527,-4.9038,DONE
1783371247.23,-1.5527,-4.9038,DONE
1783371247.39,-1.5527,-4.9038,DONE
1783371247.49,-1.5527,-4.9038,DONE
1783371247.67,-1.5527,-4.9038,DONE
1783371247.77,-1.5527,-4.9038,DONE
1783371247.85,-1.5527,-4.9038,DONE
1783371248.00,-1.5527,-4.9038,DONE
1783371248.12,-1.5527,-4.9038,DONE
1783371248.33,-1.5527,-4.9038,DONE
1783371248.43,-1.5527,-4.9038,DONE
1783371248.54,-1.5527,-4.9038,DONE
1783371248.63,-1.5527,-4.9038,DONE
1783371248.80,-1.5527,-4.9038,DONE
1783371248.87,-1.5527,-4.9038,DONE
1783371249.00,-1.5527,-4.9038,DONE
1783371249.12,-1.6131,-4.7716,DONE
1783371249.30,-1.6131,-4.7716,DONE
1783371249.40,-1.6131,-4.7716,DONE
1783371249.51,-1.6131,-4.7716,DONE
1783371249.63,-1.7359,-5.0286,DONE
1783371249.75,-1.7359,-5.0286,DONE
1783371249.87,-1.5975,-5.0012,DONE
1783371250.01,-1.7569,-4.8530,DONE
1783371250.14,-1.7391,-5.0047,DONE
1783371250.26,-1.8384,-4.9868,DONE
1783371250.36,-1.9152,-4.9944,DONE
1783371250.48,-1.9549,-5.0162,DONE
1783371250.61,-1.9505,-5.0114,DONE
1783371250.74,-1.9579,-5.0100,DONE
1783371250.89,-1.9654,-4.9878,DONE
1783371250.99,-1.9836,-4.9661,DONE
1783371251.13,-1.9703,-4.9745,DONE
1783371251.28,-1.9578,-4.9783,DONE
1783371251.37,-1.9407,-4.9893,DONE
1783371251.53,-1.9486,-5.0339,DONE
1783371251.62,-1.9489,-4.9768,DONE
1783371251.75,-1.9286,-4.9908,DONE
1783371251.87,-1.9277,-5.0099,DONE
1783371252.01,-1.8975,-5.0956,DONE
1783371252.13,-1.8943,-5.1807,DONE
1783371252.24,-1.8573,-5.2899,DONE
1783371252.38,-1.8817,-5.2839,DONE
1783371252.49,-1.8685,-5.2902,DONE
1783371252.64,-1.8793,-5.2778,DONE
1783371252.75,-1.8969,-5.1785,DONE
1783371252.88,-1.8882,-5.1679,DONE
1783371253.00,-1.8203,-5.2818,DONE
1783371253.12,-1.8395,-5.2972,DONE
1783371253.23,-1.8184,-5.2339,DONE
1783371253.36,-1.8557,-5.1823,DONE
1783371253.49,-1.8357,-5.2977,DONE
1783371253.62,-1.8357,-5.2977,DONE
1783371253.74,-1.8281,-5.1914,DONE
1783371253.87,-1.8281,-5.1914,DONE
1783371253.99,-1.8203,-5.2938,DONE
1783371254.13,-1.8203,-5.2938,DONE
1783371254.25,-1.8203,-5.2938,DONE
1783371254.37,-1.8203,-5.2938,DONE
1783371254.49,-1.8203,-5.2938,DONE
1783371254.61,-1.8203,-5.2938,DONE
1783371254.74,-1.8203,-5.2938,DONE
1783371254.86,-1.8203,-5.2938,DONE
1783371255.05,-1.8203,-5.2938,DONE
1783371255.13,-1.8203,-5.2938,DONE
1783371255.26,-1.8203,-5.2938,DONE
1783371255.36,-1.8203,-5.2938,DONE
1783371255.51,-1.8203,-5.2938,DONE
1783371255.61,-1.8203,-5.2938,DONE
1783371255.75,-1.8203,-5.2938,DONE
1783371255.90,-1.8203,-5.2938,DONE
1783371256.01,-1.8203,-5.2938,DONE
1783371256.16,-1.8203,-5.2938,DONE
1783371256.26,-1.8203,-5.2938,DONE
1783371256.36,-1.8203,-5.2938,DONE
1783371256.50,-1.8203,-5.2938,DONE
1783371256.66,-1.8203,-5.2938,DONE
1783371256.79,-1.8203,-5.2938,DONE
1783371256.99,-1.8203,-5.2938,DONE
1783371257.11,-1.8203,-5.2938,DONE
1783371257.33,-1.8203,-5.2938,DONE
1783371257.42,-1.8203,-5.2938,DONE
1783371257.52,-1.8203,-5.2938,DONE
1783371257.61,-1.8203,-5.2938,DONE
1783371257.73,-1.8203,-5.2938,DONE
1783371257.83,-1.8203,-5.2938,DONE
1783371257.95,-1.8203,-5.2938,DONE
1783371258.08,-1.8203,-5.2938,DONE
1783371258.19,-1.8203,-5.2938,DONE
1783371258.24,-1.8203,-5.2938,DONE
1783371258.38,-1.8203,-5.2938,DONE
1783371258.49,-1.8203,-5.2938,DONE
1783371258.67,-1.8203,-5.2938,DONE
1783371258.75,-1.8203,-5.2938,DONE
1783371258.88,-1.8203,-5.2938,DONE
1783371259.07,-1.8203,-5.2938,DONE
1783371259.17,-1.8203,-5.2938,DONE
1783371259.26,-1.8203,-5.2938,DONE
1783371259.41,-1.8203,-5.2938,DONE
1783371259.52,-1.8203,-5.2938,DONE
1783371259.64,-1.8203,-5.2938,DONE
1783371259.73,-1.8203,-5.2938,DONE
1783371260.02,-1.8203,-5.2938,DONE
1783371260.11,-1.8203,-5.2938,DONE
1783371260.21,-1.8203,-5.2938,DONE
1783371260.27,-1.8203,-5.2938,DONE
1783371260.40,-1.8203,-5.2938,DONE
1783371260.49,-1.8203,-5.2938,DONE
1783371260.67,-1.8203,-5.2938,DONE
1783371260.74,-1.8203,-5.2938,DONE
1783371260.91,-1.8203,-5.2938,DONE
1783371261.03,-1.8203,-5.2938,DONE
1783371261.11,-1.8203,-5.2938,DONE
1783371261.23,-1.8203,-5.2938,DONE
1783371261.38,-1.8203,-5.2938,DONE
1783371261.52,-1.8203,-5.2938,DONE
1783371261.61,-1.8203,-5.2938,DONE
1783371261.73,-1.8203,-5.2938,DONE
1783371261.88,-1.7903,-5.2614,DONE
1783371261.99,-1.7410,-5.2789,DONE
1783371262.18,-1.7570,-5.3072,DONE
1783371262.26,-1.7378,-5.2684,DONE
1783371262.36,-1.6800,-5.3563,DONE
1783371262.50,-1.6328,-5.3763,DONE
1783371262.61,-1.5806,-5.4033,DONE
1783371262.79,-1.5189,-5.4305,DONE
1783371262.89,-1.5189,-5.4305,DONE
1783371263.01,-1.5030,-5.4464,DONE
1783371263.12,-1.5030,-5.4464,DONE
1783371263.24,-1.5030,-5.4464,DONE
1783371263.38,-1.4657,-5.4734,DONE
1783371263.49,-1.4657,-5.4734,DONE
1783371263.67,-1.4389,-5.4957,DONE
1783371263.75,-1.4389,-5.4957,DONE
1783371263.90,-1.4221,-5.5008,DONE
1783371264.05,-1.4221,-5.5008,DONE
1783371264.19,-1.4027,-5.5237,DONE
1783371264.28,-1.4027,-5.5237,DONE
1783371264.40,-1.4027,-5.5237,DONE
1783371264.50,-1.4027,-5.5237,DONE
1783371264.62,-1.4027,-5.5237,DONE
1783371264.73,-1.3081,-5.5701,DONE
1783371264.86,-1.3081,-5.5701,DONE
1783371264.99,-1.3081,-5.5701,DONE
1783371265.12,-1.3081,-5.5701,DONE
1783371265.24,-1.3081,-5.5701,DONE
1783371265.38,-1.2610,-5.5828,DONE
1783371265.49,-1.2610,-5.5828,DONE
1783371265.62,-1.2610,-5.5828,DONE
1783371265.74,-1.2610,-5.5828,DONE
1783371265.90,-1.2610,-5.5828,DONE
1783371265.99,-1.2610,-5.5828,DONE
1783371266.14,-1.2610,-5.5828,DONE
1783371266.32,-1.2610,-5.5828,DONE
1783371266.39,-1.2610,-5.5828,DONE
1783371266.56,-1.2610,-5.5828,DONE
1783371266.73,-1.2610,-5.5828,DONE
1783371266.81,-1.2058,-5.6123,DONE
1783371266.90,-1.2058,-5.6123,DONE
1783371267.01,-1.2058,-5.6123,DONE
1783371267.12,-1.2058,-5.6123,DONE
1783371267.26,-1.2020,-5.6111,DONE
1783371267.37,-1.2020,-5.6111,DONE
1783371267.48,-1.2020,-5.6111,DONE
1783371267.63,-1.2020,-5.6111,DONE
1783371267.77,-1.1311,-5.6412,DONE
1783371267.87,-1.1311,-5.6412,DONE
1783371267.99,-1.1311,-5.6412,DONE
1783371268.12,-1.1311,-5.6412,DONE
1783371268.24,-1.1311,-5.6412,DONE
1783371268.38,-1.1311,-5.6412,DONE
1783371268.49,-1.1311,-5.6412,DONE
1783371268.62,-1.0884,-5.6564,DONE
1783371268.76,-1.0884,-5.6564,DONE
1783371268.88,-1.0759,-5.7013,DONE
1783371269.00,-1.0759,-5.7013,DONE
1783371269.12,-1.0759,-5.7013,DONE
1783371269.24,-1.0759,-5.7013,DONE
1783371269.38,-1.0759,-5.7013,DONE
1783371269.49,-1.0759,-5.7013,DONE
1783371269.61,-1.0759,-5.7013,DONE
1783371269.74,-1.0759,-5.7013,DONE
1783371269.87,-1.0759,-5.7013,DONE
1783371269.98,-1.0759,-5.7013,DONE
1783371270.11,-1.0654,-5.6746,DONE
1783371270.28,-1.0654,-5.6746,DONE
1783371270.37,-1.0619,-5.6905,DONE
1783371270.49,-1.0619,-5.6905,DONE
1783371270.62,-1.0619,-5.6905,DONE
1783371270.74,-1.0619,-5.6905,DONE
1783371270.86,-1.0619,-5.6905,DONE
1783371271.03,-1.0619,-5.6905,DONE
1783371271.12,-1.0619,-5.6905,DONE
1783371271.25,-1.0619,-5.6905,DONE
1783371271.38,-1.0619,-5.6905,DONE
1783371271.48,-1.0619,-5.6905,DONE
1783371271.64,-1.0619,-5.6905,DONE
1783371271.75,-1.0619,-5.6905,DONE
1783371271.87,-1.0619,-5.6905,DONE
1783371272.00,-1.0619,-5.6905,DONE
1783371272.10,-1.0619,-5.6905,DONE
1783371272.26,-1.0619,-5.6905,DONE
1783371272.38,-1.0619,-5.6905,DONE
1783371272.50,-1.0619,-5.6905,DONE
1783371272.63,-1.0619,-5.6905,DONE
1783371272.75,-1.0619,-5.6905,DONE
1783371272.86,-1.0619,-5.6905,DONE
1783371273.04,-1.0619,-5.6905,DONE
1783371273.16,-1.0619,-5.6905,DONE
1783371273.25,-1.0619,-5.6905,DONE
1783371273.38,-1.0619,-5.6905,DONE
1783371273.49,-1.0619,-5.6905,DONE
1783371273.62,-1.0619,-5.6905,DONE
1783371273.78,-1.0619,-5.6905,DONE
1783371273.88,-1.0619,-5.6905,DONE
1783371273.99,-1.0619,-5.6905,DONE
1783371274.13,-1.0619,-5.6905,DONE
1783371274.25,-1.0619,-5.6905,DONE
1783371274.38,-1.0619,-5.6905,DONE
1783371274.50,-1.0619,-5.6905,DONE
1783371274.63,-1.0619,-5.6905,DONE
1783371274.74,-1.0619,-5.6905,DONE
1783371274.89,-1.0619,-5.6905,DONE
1783371275.04,-1.0619,-5.6905,DONE
1783371275.16,-1.0619,-5.6905,DONE
1783371275.32,-1.0619,-5.6905,DONE
1783371275.46,-1.0619,-5.6905,DONE
1783371275.54,-1.0619,-5.6905,DONE
1783371275.62,-1.0619,-5.6905,DONE
1783371275.91,-1.0619,-5.6905,DONE
1783371276.02,-1.0619,-5.6905,DONE
1783371276.12,-1.0619,-5.6905,DONE
1783371276.20,-1.0619,-5.6905,DONE
1783371276.27,-1.0619,-5.6905,DONE
1783371276.38,-1.0619,-5.6905,DONE
1783371276.49,-1.0619,-5.6905,DONE
1783371276.62,-1.0619,-5.6905,DONE
1783371276.77,-1.0619,-5.6905,DONE
1783371276.86,-1.0619,-5.6905,DONE
1783371277.00,-1.0619,-5.6905,DONE
1783371277.16,-1.0619,-5.6905,DONE
1783371277.26,-1.0619,-5.6905,DONE
1783371277.38,-1.0619,-5.6905,DONE
1783371277.50,-1.0619,-5.6905,DONE
1783371277.64,-1.0619,-5.6905,DONE
1783371277.77,-1.0619,-5.6905,DONE
1783371277.86,-1.0619,-5.6905,DONE
1783371277.98,-1.0619,-5.6905,DONE
1783371278.12,-1.0619,-5.6905,DONE
1783371278.24,-1.0619,-5.6905,DONE
1783371278.37,-1.0619,-5.6905,DONE
1783371278.50,-1.0619,-5.6905,DONE
1783371278.62,-1.0619,-5.6905,DONE
1783371278.75,-1.0619,-5.6905,DONE
1783371278.87,-1.0619,-5.6905,DONE
1783371279.00,-1.0619,-5.6905,DONE
1783371279.12,-1.0619,-5.6905,DONE
1783371279.24,-1.0619,-5.6905,DONE
1783371279.36,-1.0619,-5.6905,DONE
1783371279.54,-1.0619,-5.6905,DONE
1783371279.72,-1.0619,-5.6905,DONE
1783371279.86,-1.0619,-5.6905,DONE
1783371279.98,-1.0619,-5.6905,DONE
1783371280.06,-1.0619,-5.6905,DONE
1783371280.14,-1.0619,-5.6905,DONE
1783371280.26,-1.0619,-5.6905,DONE
1783371280.38,-1.0619,-5.6905,DONE
1783371280.50,-1.0619,-5.6905,DONE
1783371280.62,-1.0619,-5.6905,DONE
1783371280.75,-1.0619,-5.6905,DONE
1783371280.88,-1.0619,-5.6905,DONE
1783371281.00,-1.0619,-5.6905,DONE
1783371281.15,-1.0619,-5.6905,DONE
1783371281.26,-1.0619,-5.6905,DONE
1783371281.43,-1.0619,-5.6905,DONE
1783371281.54,-1.0619,-5.6905,DONE
1783371281.62,-1.0619,-5.6905,DONE
1783371281.75,-1.0619,-5.6905,DONE
1783371281.87,-1.0619,-5.6905,DONE
1783371281.99,-1.0619,-5.6905,DONE
1783371282.12,-1.0619,-5.6905,DONE
1783371282.24,-1.0619,-5.6905,DONE
1783371282.37,-1.0619,-5.6905,DONE
1783371282.49,-1.0619,-5.6905,DONE
1783371282.64,-1.0619,-5.6905,DONE
1783371282.74,-1.0619,-5.6905,DONE
1783371282.87,-1.0619,-5.6905,DONE
1783371283.01,-1.0619,-5.6905,DONE
1783371283.12,-1.0619,-5.6905,DONE
1783371283.24,-1.0619,-5.6905,DONE
1783371283.38,-1.0619,-5.6905,DONE
1783371283.49,-1.0619,-5.6905,DONE
1783371283.62,-1.0619,-5.6905,DONE
1783371283.74,-1.0619,-5.6905,DONE
1783371283.89,-1.0619,-5.6905,DONE
1783371284.00,-1.0619,-5.6905,DONE
1783371284.12,-1.0619,-5.6905,DONE
1783371284.27,-1.0619,-5.6905,DONE
1783371284.39,-1.0619,-5.6905,DONE
1783371284.49,-1.0619,-5.6905,DONE
1783371284.62,-1.0619,-5.6905,DONE
1783371284.75,-1.0619,-5.6905,DONE
1783371284.87,-1.0619,-5.6905,DONE
1783371284.99,-1.0619,-5.6905,DONE
1783371285.13,-1.0619,-5.6905,DONE
1783371285.27,-1.0619,-5.6905,DONE
1783371285.37,-1.0619,-5.6905,DONE
1783371285.50,-1.0619,-5.6905,DONE
1783371285.64,-1.0619,-5.6905,DONE
1783371285.78,-1.0619,-5.6905,DONE
1783371285.87,-1.0619,-5.6905,DONE
1783371285.99,-1.0619,-5.6905,DONE
1783371286.11,-1.0619,-5.6905,DONE
1783371286.25,-1.0619,-5.6905,DONE
1783371286.37,-1.0619,-5.6905,DONE
1783371286.50,-1.0619,-5.6905,DONE
1783371286.64,-1.0619,-5.6905,DONE
1783371286.77,-1.0619,-5.6905,DONE
1783371286.87,-1.0619,-5.6905,DONE
1783371287.01,-1.0619,-5.6905,DONE
1783371287.12,-1.0619,-5.6905,DONE
1783371287.26,-1.0619,-5.6905,DONE
1783371287.44,-1.0619,-5.6905,DONE
1783371287.55,-1.0619,-5.6905,DONE
1783371287.62,-1.0619,-5.6905,DONE
1783371287.74,-1.0619,-5.6905,DONE
1783371287.86,-1.0619,-5.6905,DONE
1783371287.98,-1.0619,-5.6905,DONE
1783371288.14,-1.0619,-5.6905,DONE
1783371288.24,-1.0619,-5.6905,DONE
1783371288.37,-1.0619,-5.6905,DONE
1783371288.50,-1.0619,-5.6905,DONE
1783371288.61,-1.0619,-5.6905,DONE
